,player,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,PPG,Height,Weight
415,Patty Mills,11.296296296296296,1.2222222222222223,3.3333333333333335,0.367,0.8888888888888888,2.6296296296296298,0.338,0.48148148148148145,0.5185185185185185,0.929,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.9259259259259259,0.48148148148148145,0.1111111111111111,0.6296296296296297,0.7777777777777778,3.814814814814815,71.25,175.4
416,Paul George,32.53658536585366,5.975609756097561,13.902439024390244,0.43,2.341463414634146,6.536585365853658,0.358,1.9268292682926829,2.3658536585365852,0.814,0.5853658536585366,4.7560975609756095,5.341463414634147,4.341463414634147,1.829268292682927,0.4878048780487805,2.5853658536585367,2.4634146341463414,16.21951219512195,79.75,214.4
417,Paul Millsap,11.393939393939394,1.3636363636363635,3.484848484848485,0.391,0.24242424242424243,1.0606060606060606,0.229,0.5151515151515151,0.7272727272727273,0.708,1.2424242424242424,2.212121212121212,3.4545454545454546,0.8787878787878788,0.30303030303030304,0.3939393939393939,0.5757575757575758,2.0303030303030303,3.484848484848485,78.25,258.0
418,Peyton Siva,9.333333333333334,0.75,2.375,0.316,0.2916666666666667,1.0416666666666667,0.28,0.4583333333333333,0.625,0.733,0.08333333333333333,0.5,0.5833333333333334,1.4166666666666667,0.375,0.041666666666666664,0.75,1.125,2.25,71.5,180.6
419,Phil Pressey,12.304347826086957,1.3043478260869565,3.391304347826087,0.385,0.17391304347826086,0.782608695652174,0.222,0.5652173913043478,1.0869565217391304,0.52,0.13043478260869565,1.2173913043478262,1.3478260869565217,3.260869565217391,0.782608695652174,0.17391304347826086,1.434782608695652,1.2173913043478262,3.347826086956522,69.5,177.0
420,Pierre Jackson,10.5,1.625,4.875,0.333,0.375,1.375,0.273,0.75,0.875,0.857,0.125,1.0,1.125,2.375,0.25,0.0,0.375,0.625,4.375,69.5,176.0
421,Quentin Grimes,26.08695652173913,4.942028985507246,10.36231884057971,0.477,2.101449275362319,5.318840579710145,0.395,1.9275362318840579,2.5652173913043477,0.751,0.7536231884057971,3.420289855072464,4.173913043478261,2.8115942028985508,0.9565217391304348,0.30434782608695654,1.7826086956521738,1.826086956521739,13.91304347826087,76.0,209.6
422,Quincy Miller,11.9,0.9,3.8,0.237,0.3,1.8,0.167,0.8,1.1,0.727,0.4,1.6,2.0,0.8,0.7,0.5,0.5,0.9,2.9,80.75,218.7
423,Quinn Cook,6.826086956521739,1.2608695652173914,2.9565217391304346,0.426,0.4782608695652174,1.1304347826086956,0.423,0.30434782608695654,0.34782608695652173,0.875,0.08695652173913043,0.6521739130434783,0.7391304347826086,0.782608695652174,0.17391304347826086,0.043478260869565216,0.30434782608695654,0.43478260869565216,3.3043478260869565,72.25,179.0
424,Quinndary Weatherspoon,6.636363636363637,1.0909090909090908,1.9090909090909092,0.571,0.09090909090909091,0.45454545454545453,0.2,0.45454545454545453,0.45454545454545453,1.0,0.18181818181818182,1.0909090909090908,1.2727272727272727,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.2727272727272727,1.3636363636363635,2.727272727272727,75.0,206.6
425,Ramon Sessions,14.0,1.5,4.178571428571429,0.359,0.2857142857142857,0.9285714285714286,0.308,1.5714285714285714,2.0357142857142856,0.772,0.21428571428571427,1.1428571428571428,1.3571428571428572,2.75,0.5,0.07142857142857142,1.0714285714285714,1.0357142857142858,4.857142857142857,74.0,185.0
426,Rashad McCants,18.982758620689655,3.310344827586207,8.413793103448276,0.393,1.0862068965517242,3.2586206896551726,0.333,1.8448275862068966,2.4310344827586206,0.759,0.3620689655172414,1.5344827586206897,1.896551724137931,1.1724137931034482,0.8103448275862069,0.2413793103448276,1.103448275862069,1.7758620689655173,9.551724137931034,74.75,201.0
427,Rashad Vaughn,7.571428571428571,0.8214285714285714,2.0,0.411,0.5,1.3214285714285714,0.378,0.14285714285714285,0.21428571428571427,0.667,0.10714285714285714,0.6428571428571429,0.75,0.4642857142857143,0.17857142857142858,0.10714285714285714,0.21428571428571427,0.5357142857142857,2.2857142857142856,75.75,198.6
428,Rasual Butler,9.391304347826088,1.065217391304348,2.260869565217391,0.471,0.32608695652173914,1.065217391304348,0.306,0.2391304347826087,0.34782608695652173,0.688,0.06521739130434782,1.1521739130434783,1.2173913043478262,0.5217391304347826,0.2826086956521739,0.5,0.17391304347826086,0.2391304347826087,2.6956521739130435,78.75,198.0
429,Rawle Alkins,12.0,1.3,3.9,0.333,0.3,1.2,0.25,0.8,1.2,0.667,1.1,1.5,2.6,1.3,0.1,0.0,0.8,0.7,3.7,74.75,217.4
430,Rawle Alkins,12.0,1.3,3.9,0.333,0.3,1.2,0.25,0.8,1.2,0.667,1.1,1.5,2.6,1.3,0.1,0.0,0.8,0.7,3.7,74.5,222.6
431,Rawle Marshall,9.025,0.8,2.225,0.36,0.1,0.45,0.222,0.775,1.125,0.689,0.2,0.525,0.725,0.325,0.3,0.125,0.475,0.55,2.475,76.5,186.6
432,Ray Spalding,9.5,1.0,2.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.5,1.5,2.0,81.0,215.4
433,Raymond Felton,11.484848484848484,1.6666666666666667,4.090909090909091,0.407,0.6060606060606061,1.8484848484848484,0.328,0.36363636363636365,0.3939393939393939,0.923,0.12121212121212122,0.9090909090909091,1.0303030303030303,1.5757575757575757,0.30303030303030304,0.18181818181818182,0.42424242424242425,0.8787878787878788,4.303030303030303,71.5,199.4
434,Reggie Bullock,9.477272727272727,0.7727272727272727,1.8636363636363635,0.415,0.6136363636363636,1.5227272727272727,0.403,0.022727272727272728,0.022727272727272728,1.0,0.13636363636363635,1.5227272727272727,1.6590909090909092,0.3409090909090909,0.2727272727272727,0.11363636363636363,0.22727272727272727,0.6590909090909091,2.1818181818181817,77.75,199.8
435,Reggie Evans,16.25531914893617,1.2340425531914894,2.9148936170212765,0.423,0.0,0.0425531914893617,0.0,1.2765957446808511,2.0638297872340425,0.619,2.0638297872340425,4.297872340425532,6.361702127659575,0.6808510638297872,0.46808510638297873,0.10638297872340426,0.9574468085106383,1.9361702127659575,3.74468085106383,79.5,250.0
436,Reggie Perry,18.7,4.0,7.9,0.506,0.3,1.6,0.188,0.9,1.5,0.6,1.5,3.2,4.7,1.2,0.9,0.6,1.1,3.3,9.2,80.25,249.6
437,Reggie Perry,18.7,4.0,7.9,0.506,0.3,1.6,0.188,0.9,1.5,0.6,1.5,3.2,4.7,1.2,0.9,0.6,1.1,3.3,9.2,80.0,250.8
438,Reggie Williams,13.166666666666666,1.3333333333333333,3.8333333333333335,0.348,0.8333333333333334,1.8333333333333333,0.455,1.0,1.1666666666666667,0.857,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.5,0.0,0.0,0.3333333333333333,4.5,75.25,199.0
439,Renaldo Balkman,8.214285714285714,1.1428571428571428,2.2857142857142856,0.5,0.14285714285714285,0.6428571428571429,0.222,0.5714285714285714,0.7857142857142857,0.727,0.42857142857142855,1.4285714285714286,1.8571428571428572,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.42857142857142855,1.0,3.0,77.25,206.0
440,Richard Jefferson,8.15,0.6,1.35,0.444,0.1,0.35,0.286,0.2,0.35,0.571,0.1,0.75,0.85,0.75,0.1,0.05,0.25,0.55,1.5,79.25,223.0
441,Richaun Holmes,17.733333333333334,2.966666666666667,4.6,0.645,0.0,0.1,0.0,1.6666666666666667,2.0,0.833,2.066666666666667,3.8333333333333335,5.9,1.4,0.3,0.7666666666666667,0.7,1.6,7.6,80.25,242.8
442,Robbie Hummel,16.488888888888887,1.7555555555555555,3.8222222222222224,0.459,0.35555555555555557,1.1333333333333333,0.314,0.5333333333333333,0.6444444444444445,0.828,0.6888888888888889,2.2888888888888888,2.977777777777778,0.6,0.35555555555555557,0.2,0.4,1.9111111111111112,4.4,79.25,218.0
443,Robert Covington,16.82758620689655,1.4827586206896552,3.3793103448275863,0.439,0.6551724137931034,1.9310344827586208,0.339,0.7586206896551724,0.896551724137931,0.846,1.0689655172413792,2.2758620689655173,3.3448275862068964,0.8275862068965517,1.3448275862068966,0.6206896551724138,0.3793103448275862,1.9310344827586208,4.379310344827586,78.25,208.6
444,Rodney Carney,12.444444444444445,1.7037037037037037,4.074074074074074,0.418,0.6296296296296297,1.4074074074074074,0.447,0.6666666666666666,1.0,0.667,0.48148148148148145,1.2962962962962963,1.7777777777777777,0.4074074074074074,0.4444444444444444,0.18518518518518517,0.5925925925925926,1.2222222222222223,4.703703703703703,76.5,204.0
445,Rodney Hood,13.634615384615385,1.1153846153846154,3.019230769230769,0.369,0.5769230769230769,1.75,0.33,0.3269230769230769,0.36538461538461536,0.895,0.28846153846153844,1.1923076923076923,1.4807692307692308,0.7307692307692307,0.28846153846153844,0.11538461538461539,0.21153846153846154,0.5961538461538461,3.1346153846153846,79.25,208.2
446,Rodney Stuckey,17.846153846153847,2.3333333333333335,6.256410256410256,0.373,0.48717948717948717,1.5384615384615385,0.317,2.051282051282051,2.7435897435897436,0.748,0.15384615384615385,2.0,2.1538461538461537,2.1538461538461537,0.41025641025641024,0.0,1.358974358974359,1.1282051282051282,7.205128205128205,75.75,207.0
447,Rodney White,11.672413793103448,2.086206896551724,4.982758620689655,0.419,0.41379310344827586,1.0344827586206897,0.4,0.46551724137931033,0.7586206896551724,0.614,0.41379310344827586,1.1206896551724137,1.5344827586206897,0.7586206896551724,0.5517241379310345,0.1896551724137931,0.6379310344827587,1.103448275862069,5.051724137931035,79.5,243.0
448,Rodrigue Beaubois,12.2,1.4444444444444444,3.911111111111111,0.369,0.4666666666666667,1.6,0.292,0.6666666666666666,0.8444444444444444,0.789,0.2,1.0666666666666667,1.2666666666666666,1.8666666666666667,0.4222222222222222,0.08888888888888889,0.7333333333333333,1.2,4.022222222222222,73.25,182.4
449,Roger Powell,4.333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,76.75,218.6
450,Romeo Langford,19.627906976744185,2.813953488372093,6.023255813953488,0.467,0.37209302325581395,1.4186046511627908,0.262,0.9069767441860465,1.302325581395349,0.696,1.3255813953488371,1.3255813953488371,2.6511627906976742,1.1627906976744187,0.5581395348837209,0.3023255813953488,0.6976744186046512,1.558139534883721,6.906976744186046,76.5,
451,Ron Baker,10.133333333333333,0.26666666666666666,1.3333333333333333,0.2,0.06666666666666667,0.8666666666666667,0.077,0.3333333333333333,0.4,0.833,0.06666666666666667,0.6666666666666666,0.7333333333333333,1.0,0.4,0.06666666666666667,0.3333333333333333,1.2,0.9333333333333333,75.25,212.4
452,Ronald Murray,22.30666666666667,3.5733333333333333,9.106666666666667,0.392,0.92,2.9466666666666668,0.312,1.88,2.5866666666666664,0.727,0.37333333333333335,2.066666666666667,2.44,1.8,0.6133333333333333,0.21333333333333335,1.2133333333333334,1.68,9.946666666666667,75.0,197.0
453,Rondae Hollis-Jefferson,9.727272727272727,0.8181818181818182,1.6363636363636365,0.5,0.0,0.09090909090909091,0.0,0.8181818181818182,1.4545454545454546,0.563,1.0,1.3636363636363635,2.3636363636363638,1.1818181818181819,0.18181818181818182,0.36363636363636365,0.18181818181818182,1.3636363636363635,2.4545454545454546,77.5,210.8
454,Ronnie Brewer,6.666666666666667,0.125,0.625,0.2,0.041666666666666664,0.3333333333333333,0.125,0.0,0.08333333333333333,0.0,0.08333333333333333,0.5,0.5833333333333334,0.4166666666666667,0.25,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.2916666666666667,77.75,223.0
455,Ronnie Price,9.571428571428571,0.2857142857142857,1.7142857142857142,0.167,0.21428571428571427,1.2142857142857142,0.176,0.21428571428571427,0.2857142857142857,0.75,0.21428571428571427,0.5714285714285714,0.7857142857142857,1.2857142857142858,0.7857142857142857,0.07142857142857142,0.21428571428571427,1.0,1.0,72.75,184.8
456,Rudy Gay,14.571428571428571,1.9464285714285714,5.125,0.38,0.5892857142857143,2.3214285714285716,0.254,0.75,0.875,0.857,0.5892857142857143,2.3214285714285716,2.9107142857142856,1.0178571428571428,0.3392857142857143,0.32142857142857145,0.6607142857142857,1.2142857142857142,5.232142857142857,79.0,222.0
457,Russ Smith,4.4,0.4666666666666667,1.4666666666666666,0.318,0.06666666666666667,0.3333333333333333,0.2,0.5333333333333333,0.8666666666666667,0.615,0.06666666666666667,0.5333333333333333,0.6,0.7333333333333333,0.3333333333333333,0.06666666666666667,0.4666666666666667,0.3333333333333333,1.5333333333333334,71.5,160.0
458,Russell Westbrook,28.0,4.985294117647059,10.985294117647058,0.454,1.2941176470588236,3.8676470588235294,0.335,1.8970588235294117,2.9705882352941178,0.639,1.4411764705882353,3.514705882352941,4.955882352941177,6.235294117647059,1.4411764705882353,0.5,3.264705882352941,2.573529411764706,13.161764705882353,74.25,192.0
459,Ryan Humphrey,9.057142857142857,1.2,2.942857142857143,0.408,0.0,0.05714285714285714,0.0,0.5142857142857142,1.0571428571428572,0.486,1.4285714285714286,1.0571428571428572,2.4857142857142858,0.17142857142857143,0.2857142857142857,0.02857142857142857,0.6571428571428571,1.0,2.914285714285714,78.0,223.0
460,Ryan Kelly,6.875,0.5,1.75,0.286,0.25,0.625,0.4,0.3125,0.375,0.833,0.0625,1.0625,1.125,0.5,0.25,0.3125,0.25,0.3125,1.5625,81.75,228.0
461,Sam Young,12.375,1.0357142857142858,2.642857142857143,0.392,0.2857142857142857,0.9285714285714286,0.308,0.4107142857142857,0.7678571428571429,0.535,0.4642857142857143,1.7321428571428572,2.1964285714285716,0.75,0.26785714285714285,0.14285714285714285,0.5892857142857143,1.1071428571428572,2.767857142857143,77.25,222.8
462,Scott Machado,4.75,1.0,1.5,0.667,0.25,0.25,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.5,2.5,73.0,205.8
463,Sean Kilpatrick,12.307692307692308,2.1153846153846154,5.653846153846154,0.374,0.8846153846153846,2.769230769230769,0.319,1.2307692307692308,1.3846153846153846,0.889,0.09615384615384616,1.5769230769230769,1.6730769230769231,0.8846153846153846,0.25,0.09615384615384616,0.7307692307692307,0.6346153846153846,6.346153846153846,74.5,218.7
464,Sean Singletary,8.18918918918919,0.8378378378378378,2.2972972972972974,0.365,0.2702702702702703,0.6756756756756757,0.4,0.4864864864864865,0.5675675675675675,0.857,0.2702702702702703,0.6756756756756757,0.9459459459459459,0.7837837837837838,0.2972972972972973,0.0,0.6216216216216216,1.2162162162162162,2.4324324324324325,71.0,183.8
465,Seth Curry,15.126984126984127,2.253968253968254,4.920634920634921,0.458,1.1587301587301588,2.619047619047619,0.442,0.4126984126984127,0.49206349206349204,0.839,0.38095238095238093,1.2063492063492063,1.5873015873015872,0.8571428571428571,0.3968253968253968,0.1111111111111111,0.4603174603174603,0.873015873015873,6.079365079365079,73.0,179.2
466,Shabazz Muhammad,9.720930232558139,1.9534883720930232,4.372093023255814,0.447,0.16279069767441862,0.627906976744186,0.259,0.9069767441860465,1.1627906976744187,0.78,0.5348837209302325,1.2325581395348837,1.7674418604651163,0.32558139534883723,0.20930232558139536,0.06976744186046512,0.13953488372093023,0.6976744186046512,4.976744186046512,76.75,221.8
467,Shai Gilgeous-Alexander,34.166666666666664,11.305555555555555,21.65277777777778,0.522,2.125,5.666666666666667,0.375,8.055555555555555,8.944444444444445,0.901,0.875,4.125,5.0,6.388888888888889,1.7222222222222223,1.0138888888888888,2.4583333333333335,2.1527777777777777,32.791666666666664,76.5,180.0
468,Shamorie Ponds,2.75,0.75,1.25,0.6,0.25,0.5,0.5,0.5,0.5,1.0,0.0,0.25,0.25,0.5,0.0,0.25,0.0,0.5,2.25,71.5,180.0
469,Shane Battier,20.10958904109589,1.4383561643835616,3.767123287671233,0.382,1.0,2.8767123287671232,0.348,0.2054794520547945,0.3150684931506849,0.652,0.4657534246575342,1.4246575342465753,1.8904109589041096,0.863013698630137,0.684931506849315,0.5342465753424658,0.2876712328767123,1.6986301369863013,4.082191780821918,80.25,229.0
470,Shane Larkin,14.351851851851851,1.5555555555555556,4.055555555555555,0.384,0.5740740740740741,1.5925925925925926,0.36,0.5925925925925926,0.6851851851851852,0.865,0.2777777777777778,1.4259259259259258,1.7037037037037037,1.8148148148148149,0.5370370370370371,0.037037037037037035,0.6111111111111112,1.0740740740740742,4.277777777777778,70.25,170.8
471,Shaun Livingston,15.109375,1.703125,3.28125,0.519,0.0,0.03125,0.0,0.625,0.796875,0.784,0.65625,1.171875,1.828125,1.78125,0.484375,0.421875,0.59375,1.15625,4.03125,78.25,186.0
472,Shawne Williams,17.253968253968253,1.9206349206349207,4.761904761904762,0.403,1.0158730158730158,2.8253968253968256,0.36,0.5555555555555556,0.6349206349206349,0.875,0.5714285714285714,2.0634920634920637,2.634920634920635,0.6984126984126984,0.3968253968253968,0.3333333333333333,0.47619047619047616,2.142857142857143,5.412698412698413,79.25,227.0
473,Shelvin Mack,21.859649122807017,2.8596491228070176,7.0701754385964914,0.404,0.8070175438596491,2.280701754385965,0.354,1.0175438596491229,1.4736842105263157,0.69,0.3157894736842105,1.5087719298245614,1.8245614035087718,3.210526315789474,0.8245614035087719,0.07017543859649122,1.1578947368421053,1.4736842105263157,7.543859649122807,73.0,209.0
474,Sherron Collins,3.3,0.35,1.25,0.28,0.1,0.5,0.2,0.05,0.05,1.0,0.0,0.25,0.25,0.4,0.1,0.0,0.2,0.1,0.85,70.25,217.2
475,Sindarius Thornwell,10.333333333333334,0.7142857142857143,2.1904761904761907,0.326,0.3333333333333333,1.0952380952380953,0.304,0.19047619047619047,0.38095238095238093,0.5,0.14285714285714285,0.7142857142857143,0.8571428571428571,1.0,0.6190476190476191,0.09523809523809523,0.3333333333333333,0.7142857142857143,1.9523809523809523,75.5,211.6
476,Skylar Mays,11.394736842105264,1.6578947368421053,4.184210526315789,0.396,0.42105263157894735,1.4210526315789473,0.296,0.34210526315789475,0.4473684210526316,0.765,0.2631578947368421,0.868421052631579,1.131578947368421,2.236842105263158,0.5526315789473685,0.10526315789473684,0.5263157894736842,0.6842105263157895,4.078947368421052,75.0,204.0
477,Smush Parker,21.142857142857142,2.2857142857142856,6.571428571428571,0.348,0.6428571428571429,2.7857142857142856,0.231,0.6785714285714286,1.0,0.679,0.14285714285714285,1.6785714285714286,1.8214285714285714,3.0,0.8571428571428571,0.21428571428571427,1.5714285714285714,2.142857142857143,5.892857142857143,74.5,179.0
478,Sonny Weems,11.604651162790697,0.9767441860465116,2.558139534883721,0.382,0.3488372093023256,0.9534883720930233,0.366,0.18604651162790697,0.3488372093023256,0.533,0.16279069767441862,1.069767441860465,1.2325581395348837,1.1395348837209303,0.23255813953488372,0.023255813953488372,0.9534883720930233,1.0930232558139534,2.488372093023256,76.0,193.0
479,Spencer Dinwiddie,26.68918918918919,3.635135135135135,8.594594594594595,0.423,1.3783783783783783,4.094594594594595,0.337,2.418918918918919,3.0405405405405403,0.796,0.21621621621621623,2.364864864864865,2.581081081081081,4.256756756756757,0.9054054054054054,0.22972972972972974,1.2432432432432432,1.5405405405405406,11.067567567567568,76.5,204.9
480,Spencer Hawes,14.75925925925926,2.4814814814814814,5.12962962962963,0.484,0.46296296296296297,1.5,0.309,0.8148148148148148,0.9629629629629629,0.846,0.7037037037037037,2.8333333333333335,3.537037037037037,1.5,0.2777777777777778,0.5555555555555556,0.9074074074074074,1.4259259259259258,6.2407407407407405,82.0,244.0
481,Stanley Johnson,15.633333333333333,2.1666666666666665,4.066666666666666,0.533,0.6,1.3333333333333333,0.45,0.8666666666666667,1.3,0.667,0.7333333333333333,2.433333333333333,3.1666666666666665,2.2333333333333334,0.5333333333333333,0.2,1.1,1.6,5.8,77.0,241.8
482,Stephen Curry,32.08064516129032,7.854838709677419,17.693548387096776,0.444,4.354838709677419,11.080645161290322,0.393,3.8870967741935485,4.193548387096774,0.927,0.5161290322580645,3.806451612903226,4.32258064516129,6.032258064516129,1.096774193548387,0.43548387096774194,2.870967741935484,1.3870967741935485,23.951612903225808,74.0,181.0
483,Steven Adams,13.4,1.5272727272727273,2.8,0.545,0.0,0.03636363636363636,0.0,0.7818181818181819,1.690909090909091,0.462,2.8363636363636364,2.6363636363636362,5.472727272727273,1.1636363636363636,0.36363636363636365,0.45454545454545453,0.9636363636363636,1.0,3.8363636363636364,82.75,254.5
484,Svi Mykhailiuk,19.28125,2.96875,8.0625,0.368,1.78125,5.5,0.324,0.71875,0.875,0.821,0.5,1.78125,2.28125,1.8125,0.53125,0.1875,1.34375,1.25,8.4375,78.5,219.6
485,T.J. Warren,11.363636363636363,1.6363636363636365,3.727272727272727,0.439,0.18181818181818182,1.1818181818181819,0.154,0.2727272727272727,0.36363636363636365,0.75,0.45454545454545453,1.5454545454545454,2.0,0.8181818181818182,0.36363636363636365,0.09090909090909091,0.36363636363636365,1.0,3.727272727272727,79.0,220.2
486,Taj Gibson,10.96774193548387,1.2580645161290323,2.5161290322580645,0.5,0.03225806451612903,0.06451612903225806,0.5,0.3548387096774194,0.5161290322580645,0.688,1.3870967741935485,1.8709677419354838,3.2580645161290325,0.5483870967741935,0.2903225806451613,0.4838709677419355,0.6774193548387096,1.4516129032258065,2.903225806451613,80.5,214.4
487,Talen Horton-Tucker,11.176470588235293,2.0392156862745097,4.568627450980392,0.446,0.7058823529411765,1.9607843137254901,0.36,0.8235294117647058,1.2156862745098038,0.677,0.3137254901960784,1.3725490196078431,1.6862745098039216,1.2941176470588236,0.35294117647058826,0.19607843137254902,0.6666666666666666,0.9803921568627451,5.607843137254902,74.5,235.4
488,Tarence Kinsey,5.54,0.62,1.38,0.449,0.14,0.36,0.389,0.66,0.76,0.868,0.2,0.56,0.76,0.2,0.24,0.0,0.44,0.68,2.04,76.75,179.0
489,Taurean Green,4.352941176470588,0.4117647058823529,1.4705882352941178,0.28,0.11764705882352941,0.6470588235294118,0.182,0.6470588235294118,0.7058823529411765,0.917,0.0,0.5882352941176471,0.5882352941176471,0.6470588235294118,0.11764705882352941,0.0,0.5294117647058824,0.29411764705882354,1.588235294117647,71.0,173.0
490,Taurean Prince,26.84931506849315,2.904109589041096,6.383561643835616,0.455,1.8493150684931507,4.164383561643835,0.444,0.4520547945205479,0.5342465753424658,0.846,0.4520547945205479,3.164383561643836,3.6164383561643834,1.9863013698630136,0.9178082191780822,0.1780821917808219,1.0410958904109588,2.0273972602739727,8.10958904109589,78.5,220.2
491,Terance Mann,20.779661016949152,2.983050847457627,6.0,0.497,0.9152542372881356,2.4237288135593222,0.378,0.6271186440677966,0.9491525423728814,0.661,0.9661016949152542,1.9152542372881356,2.8813559322033897,1.8135593220338984,0.6440677966101694,0.2542372881355932,0.711864406779661,1.9491525423728813,7.508474576271187,76.75,204.6
492,Terence Davis,13.140625,2.40625,5.6875,0.423,1.390625,3.796875,0.366,0.53125,0.671875,0.791,0.3125,1.859375,2.171875,1.046875,0.671875,0.1875,0.828125,1.625,6.734375,75.0,192.4
493,Terrence Jones,2.5,0.5,2.0,0.25,0.0,1.0,0.0,0.0,0.5,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.5,0.5,1.0,80.25,252.0
494,Terrence Ross,21.11111111111111,3.1746031746031744,7.380952380952381,0.43,1.507936507936508,4.095238095238095,0.368,0.42857142857142855,0.5396825396825397,0.794,0.3492063492063492,2.0952380952380953,2.4444444444444446,1.507936507936508,0.5555555555555556,0.15873015873015872,0.6825396825396826,1.5396825396825398,8.285714285714286,78.0,196.6
495,Thaddeus Young,13.303030303030303,1.9696969696969697,3.272727272727273,0.602,0.030303030303030304,0.21212121212121213,0.143,0.18181818181818182,0.45454545454545453,0.4,1.393939393939394,1.7272727272727273,3.121212121212121,1.7272727272727273,0.696969696969697,0.15151515151515152,0.45454545454545453,1.4848484848484849,4.151515151515151,77.75,210.0
496,Theron Smith,15.454545454545455,1.3333333333333333,4.121212121212121,0.324,0.09090909090909091,0.36363636363636365,0.25,0.42424242424242425,0.48484848484848486,0.875,1.1818181818181819,2.3333333333333335,3.515151515151515,0.8484848484848485,0.18181818181818182,0.12121212121212122,0.8181818181818182,1.7575757575757576,3.1818181818181817,78.5,234.0
497,Thomas Bryant,14.779661016949152,2.5084745762711864,4.915254237288136,0.51,0.7457627118644068,2.2203389830508473,0.336,0.8135593220338984,0.9661016949152542,0.842,1.305084745762712,2.6610169491525424,3.9661016949152543,0.864406779661017,0.423728813559322,0.5932203389830508,0.4745762711864407,1.152542372881356,6.576271186440678,81.5,247.8
498,Thomas Welsh,3.272727272727273,0.6363636363636364,1.1818181818181819,0.538,0.2727272727272727,0.6363636363636364,0.429,0.09090909090909091,0.18181818181818182,0.5,0.0,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.0,0.0,0.09090909090909091,0.2727272727272727,1.6363636363636365,83.5,254.0
499,Thon Maker,9.5,1.25,2.25,0.556,0.0,0.25,0.0,1.25,1.375,0.909,1.0,1.25,2.25,0.5,0.25,0.5,0.375,0.875,3.75,83.75,216.0
500,Tiago Splitter,9.5,1.75,3.875,0.452,0.25,0.75,0.333,1.125,1.375,0.818,1.0,1.75,2.75,0.5,0.125,0.125,0.75,1.0,4.875,82.25,233.0
501,Tim Hardaway Jr.,27.771428571428572,3.5,8.657142857142857,0.404,2.1142857142857143,5.785714285714286,0.365,1.6142857142857143,1.9142857142857144,0.843,0.2571428571428571,2.157142857142857,2.414285714285714,1.6,0.5142857142857142,0.1,0.6428571428571429,1.2428571428571429,10.728571428571428,76.5,199.4
502,Tito Maddox,3.888888888888889,0.3333333333333333,1.3333333333333333,0.25,0.0,0.3333333333333333,0.0,0.5555555555555556,0.8888888888888888,0.625,0.1111111111111111,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444444,1.2222222222222223,75.0,200.0
503,Tobias Harris,32.11594202898551,5.304347826086956,11.231884057971014,0.472,1.2318840579710144,3.6666666666666665,0.336,1.9855072463768115,2.289855072463768,0.867,0.927536231884058,5.144927536231884,6.072463768115942,2.2318840579710146,1.0144927536231885,0.7971014492753623,1.1014492753623188,1.826086956521739,13.826086956521738,78.5,222.8
504,Toney Douglas,16.416666666666668,1.7916666666666667,4.875,0.368,0.2916666666666667,1.75,0.167,1.0,1.2083333333333333,0.828,0.5416666666666666,2.0,2.5416666666666665,2.3333333333333335,0.75,0.20833333333333334,0.875,2.0833333333333335,4.875,73.0,183.4
505,Tony Allen,12.409090909090908,2.0,4.136363636363637,0.484,0.18181818181818182,0.5454545454545454,0.333,0.5,0.9545454545454546,0.524,0.9090909090909091,1.2272727272727273,2.1363636363636362,0.4090909090909091,0.5,0.13636363636363635,0.8636363636363636,2.227272727272727,4.681818181818182,75.5,214.0
506,Tony Bradley,5.7,1.7,2.1,0.81,0.1,0.3,0.333,0.0,0.2,0.0,0.7,1.2,1.9,0.3,0.1,0.4,0.4,0.6,3.5,81.25,248.8
507,Tony Mitchell,3.761904761904762,0.23809523809523808,0.5714285714285714,0.417,0.047619047619047616,0.047619047619047616,1.0,0.5238095238095238,0.9047619047619048,0.579,0.7142857142857143,0.5238095238095238,1.2380952380952381,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.42857142857142855,1.0476190476190477,79.5,236.4
508,Tony Mitchell,3.761904761904762,0.23809523809523808,0.5714285714285714,0.417,0.047619047619047616,0.047619047619047616,1.0,0.5238095238095238,0.9047619047619048,0.579,0.7142857142857143,0.5238095238095238,1.2380952380952381,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.19047619047619047,0.42857142857142855,1.0476190476190477,77.25,216.4
